IDtree	TreeOrder	ID	MaxK	K	Q	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	Kclust
330_CO_rufous	43	330_CO_SCC_RUS_F	9	K6	1e-05		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	K9
330_CO_rufous	43	330_CO_SCC_RUS_F	9	K7	1e-05		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	K9
330_CO_rufous	43	330_CO_SCC_RUS_F	9	K8	0.99992		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	K9
330_CO_rufous	43	330_CO_SCC_RUS_F	9	K9	1e-05		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K2	0.547554		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K4	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K6	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K7	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K8	0.452366		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K9	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	10	K10	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K10
310_CO_rufous	44	310_CO_ACW_RUS_F	2	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K2
310_CO_rufous	44	310_CO_ACW_RUS_F	2	K2	0.99999		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K2
310_CO_rufous	44	310_CO_ACW_RUS_F	3	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K3
310_CO_rufous	44	310_CO_ACW_RUS_F	3	K2	0.99998		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K3
310_CO_rufous	44	310_CO_ACW_RUS_F	3	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K3
310_CO_rufous	44	310_CO_ACW_RUS_F	4	K1	0.99997		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K4
310_CO_rufous	44	310_CO_ACW_RUS_F	4	K2	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K4
310_CO_rufous	44	310_CO_ACW_RUS_F	4	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K4
310_CO_rufous	44	310_CO_ACW_RUS_F	4	K4	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K4
310_CO_rufous	44	310_CO_ACW_RUS_F	5	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K5
310_CO_rufous	44	310_CO_ACW_RUS_F	5	K2	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K5
310_CO_rufous	44	310_CO_ACW_RUS_F	5	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K5
310_CO_rufous	44	310_CO_ACW_RUS_F	5	K4	0.99996		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K5
310_CO_rufous	44	310_CO_ACW_RUS_F	5	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K5
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K2	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K4	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	6	K6	0.99995		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K6
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K2	0.99994		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K4	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K6	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	7	K7	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K7
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K2	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K4	0.99993		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K6	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K7	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	8	K8	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K8
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K1	0.99992		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K2	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K3	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K4	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K5	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K6	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K7	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K8	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
310_CO_rufous	44	310_CO_ACW_RUS_F	9	K9	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	K9
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K2	1.2e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K3	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K4	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K5	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K6	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K7	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K8	0.999908		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K9	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	10	K10	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K10
357_CO_rufous	45	357_CO_YBW_RUS_F	2	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K2
357_CO_rufous	45	357_CO_YBW_RUS_F	2	K2	0.99999		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K2
357_CO_rufous	45	357_CO_YBW_RUS_F	3	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K3
357_CO_rufous	45	357_CO_YBW_RUS_F	3	K2	0.99998		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K3
357_CO_rufous	45	357_CO_YBW_RUS_F	3	K3	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K3
357_CO_rufous	45	357_CO_YBW_RUS_F	4	K1	0.99997		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K4
357_CO_rufous	45	357_CO_YBW_RUS_F	4	K2	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K4
357_CO_rufous	45	357_CO_YBW_RUS_F	4	K3	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K4
357_CO_rufous	45	357_CO_YBW_RUS_F	4	K4	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K4
357_CO_rufous	45	357_CO_YBW_RUS_F	5	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K5
357_CO_rufous	45	357_CO_YBW_RUS_F	5	K2	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K5
357_CO_rufous	45	357_CO_YBW_RUS_F	5	K3	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K5
357_CO_rufous	45	357_CO_YBW_RUS_F	5	K4	0.99996		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K5
357_CO_rufous	45	357_CO_YBW_RUS_F	5	K5	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K5
357_CO_rufous	45	357_CO_YBW_RUS_F	6	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K6
357_CO_rufous	45	357_CO_YBW_RUS_F	6	K2	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K6
357_CO_rufous	45	357_CO_YBW_RUS_F	6	K3	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K6
357_CO_rufous	45	357_CO_YBW_RUS_F	6	K4	0.99995		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K6
357_CO_rufous	45	357_CO_YBW_RUS_F	6	K5	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	K6
