ID	MaxK	K	Q	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree	Kclust
379_CO_PLW_RUS_F	5	K1	1e-05		B	OG	379	CO	C. optatus	24	RUS	FALSE	10.98	10	grey	NA	#000000	141.8667	46.36667	muscle	1078	26-Jun-2003	SAMN18559825	SRR14117581	117.155224	17.68048	17.28667665	0.9777266596	379_CO_PLW_RUS_F	K5
379_CO_PLW_RUS_F	5	K2	0.99996		B	OG	379	CO	C. optatus	24	RUS	FALSE	10.98	10	grey	NA	#000000	141.8667	46.36667	muscle	1078	26-Jun-2003	SAMN18559825	SRR14117581	117.155224	17.68048	17.28667665	0.9777266596	379_CO_PLW_RUS_F	K5
379_CO_PLW_RUS_F	5	K3	1e-05		B	OG	379	CO	C. optatus	24	RUS	FALSE	10.98	10	grey	NA	#000000	141.8667	46.36667	muscle	1078	26-Jun-2003	SAMN18559825	SRR14117581	117.155224	17.68048	17.28667665	0.9777266596	379_CO_PLW_RUS_F	K5
379_CO_PLW_RUS_F	5	K4	1e-05		B	OG	379	CO	C. optatus	24	RUS	FALSE	10.98	10	grey	NA	#000000	141.8667	46.36667	muscle	1078	26-Jun-2003	SAMN18559825	SRR14117581	117.155224	17.68048	17.28667665	0.9777266596	379_CO_PLW_RUS_F	K5
379_CO_PLW_RUS_F	5	K5	1e-05		B	OG	379	CO	C. optatus	24	RUS	FALSE	10.98	10	grey	NA	#000000	141.8667	46.36667	muscle	1078	26-Jun-2003	SAMN18559825	SRR14117581	117.155224	17.68048	17.28667665	0.9777266596	379_CO_PLW_RUS_F	K5
120_CC_UNK_ENG_F	5	K1	1e-05		B	CG	120	CC	C. canorus	21	ENG	FALSE	10.05	9	grey	NA	#000000	-2.495503	53.998013	feather	DA34857	3-Jun-2015	SAMN15783698	SRR12426772	121.583262	21.0543	17.71632284	0.8414586493	120_CC_UNK_ENG_F	K5
120_CC_UNK_ENG_F	5	K2	1e-05		B	CG	120	CC	C. canorus	21	ENG	FALSE	10.05	9	grey	NA	#000000	-2.495503	53.998013	feather	DA34857	3-Jun-2015	SAMN15783698	SRR12426772	121.583262	21.0543	17.71632284	0.8414586493	120_CC_UNK_ENG_F	K5
120_CC_UNK_ENG_F	5	K3	1e-05		B	CG	120	CC	C. canorus	21	ENG	FALSE	10.05	9	grey	NA	#000000	-2.495503	53.998013	feather	DA34857	3-Jun-2015	SAMN15783698	SRR12426772	121.583262	21.0543	17.71632284	0.8414586493	120_CC_UNK_ENG_F	K5
120_CC_UNK_ENG_F	5	K4	0.99996		B	CG	120	CC	C. canorus	21	ENG	FALSE	10.05	9	grey	NA	#000000	-2.495503	53.998013	feather	DA34857	3-Jun-2015	SAMN15783698	SRR12426772	121.583262	21.0543	17.71632284	0.8414586493	120_CC_UNK_ENG_F	K5
120_CC_UNK_ENG_F	5	K5	1e-05		B	CG	120	CC	C. canorus	21	ENG	FALSE	10.05	9	grey	NA	#000000	-2.495503	53.998013	feather	DA34857	3-Jun-2015	SAMN15783698	SRR12426772	121.583262	21.0543	17.71632284	0.8414586493	120_CC_UNK_ENG_F	K5
380_CO_PLW_RUS_F	5	K1	1e-05		B	OG	380	CO	C. optatus	24	RUS	FALSE	11.84	11	grey	NA	#000000	141.8667	46.36667	muscle	1083	27-Jun-2003	SAMN18559826	SRR14117580	129.58235	19.56815	19.0958364	0.975863145	380_CO_PLW_RUS_F	K5
380_CO_PLW_RUS_F	5	K2	0.99996		B	OG	380	CO	C. optatus	24	RUS	FALSE	11.84	11	grey	NA	#000000	141.8667	46.36667	muscle	1083	27-Jun-2003	SAMN18559826	SRR14117580	129.58235	19.56815	19.0958364	0.975863145	380_CO_PLW_RUS_F	K5
380_CO_PLW_RUS_F	5	K3	1e-05		B	OG	380	CO	C. optatus	24	RUS	FALSE	11.84	11	grey	NA	#000000	141.8667	46.36667	muscle	1083	27-Jun-2003	SAMN18559826	SRR14117580	129.58235	19.56815	19.0958364	0.975863145	380_CO_PLW_RUS_F	K5
380_CO_PLW_RUS_F	5	K4	1e-05		B	OG	380	CO	C. optatus	24	RUS	FALSE	11.84	11	grey	NA	#000000	141.8667	46.36667	muscle	1083	27-Jun-2003	SAMN18559826	SRR14117580	129.58235	19.56815	19.0958364	0.975863145	380_CO_PLW_RUS_F	K5
380_CO_PLW_RUS_F	5	K5	1e-05		B	OG	380	CO	C. optatus	24	RUS	FALSE	11.84	11	grey	NA	#000000	141.8667	46.36667	muscle	1083	27-Jun-2003	SAMN18559826	SRR14117580	129.58235	19.56815	19.0958364	0.975863145	380_CO_PLW_RUS_F	K5
283_CC_UNK_RUS_F	5	K1	1e-05		B	CG	283	CC	C. canorus	21	RUS	FALSE	12.71	12	grey	NA	#000000	132.7833	44.75	muscle	652	23-Jun-2004	SAMN18559729	SRR14117547,SRR14117546	135.21748	20.37124	20.05284279	0.9843702588	283_CC_UNK_RUS_F	K5
283_CC_UNK_RUS_F	5	K2	1e-05		B	CG	283	CC	C. canorus	21	RUS	FALSE	12.71	12	grey	NA	#000000	132.7833	44.75	muscle	652	23-Jun-2004	SAMN18559729	SRR14117547,SRR14117546	135.21748	20.37124	20.05284279	0.9843702588	283_CC_UNK_RUS_F	K5
283_CC_UNK_RUS_F	5	K3	0.99996		B	CG	283	CC	C. canorus	21	RUS	FALSE	12.71	12	grey	NA	#000000	132.7833	44.75	muscle	652	23-Jun-2004	SAMN18559729	SRR14117547,SRR14117546	135.21748	20.37124	20.05284279	0.9843702588	283_CC_UNK_RUS_F	K5
283_CC_UNK_RUS_F	5	K4	1e-05		B	CG	283	CC	C. canorus	21	RUS	FALSE	12.71	12	grey	NA	#000000	132.7833	44.75	muscle	652	23-Jun-2004	SAMN18559729	SRR14117547,SRR14117546	135.21748	20.37124	20.05284279	0.9843702588	283_CC_UNK_RUS_F	K5
283_CC_UNK_RUS_F	5	K5	1e-05		B	CG	283	CC	C. canorus	21	RUS	FALSE	12.71	12	grey	NA	#000000	132.7833	44.75	muscle	652	23-Jun-2004	SAMN18559729	SRR14117547,SRR14117546	135.21748	20.37124	20.05284279	0.9843702588	283_CC_UNK_RUS_F	K5
311_CO_ACW_RUS_F	5	K1	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	311_CO_ACW_RUS_F	K5
311_CO_ACW_RUS_F	5	K2	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	311_CO_ACW_RUS_F	K5
311_CO_ACW_RUS_F	5	K3	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	311_CO_ACW_RUS_F	K5
311_CO_ACW_RUS_F	5	K4	1e-05		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	311_CO_ACW_RUS_F	K5
311_CO_ACW_RUS_F	5	K5	0.99996		B	OG	311	CO	C. optatus	24	RUS	FALSE	9.54	9	grey	NA	#000000	88.96667	62.28333	heart	Co-017.4	1-Apr-2017	SAMN18559757	SRR14117625	96.90954	14.6362	14.27771115	0.9755066991	311_CO_ACW_RUS_F	K5
285_CC_UNK_RUS_F	5	K1	1e-05		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F	K5
285_CC_UNK_RUS_F	5	K2	1e-05		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F	K5
285_CC_UNK_RUS_F	5	K3	0.99996		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F	K5
285_CC_UNK_RUS_F	5	K4	1e-05		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F	K5
285_CC_UNK_RUS_F	5	K5	1e-05		B	CG	285	CC	C. canorus	21	RUS	FALSE	10.86	10	grey	NA	#000000	132.7833	44.75	muscle	1265	23-May-2005	SAMN18559731	SRR14117540	120.903734	18.2745	17.85088811	0.9768195086	285_CC_UNK_RUS_F	K5
381_CO_PLW_RUS_F	5	K1	1e-05		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F	K5
381_CO_PLW_RUS_F	5	K2	0.99996		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F	K5
381_CO_PLW_RUS_F	5	K3	1e-05		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F	K5
381_CO_PLW_RUS_F	5	K4	1e-05		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F	K5
381_CO_PLW_RUS_F	5	K5	1e-05		B	OG	381	CO	C. optatus	24	RUS	FALSE	12.91	12	grey	NA	#000000	143.0667	51.2	muscle	2895	29-Jun-2009	SAMN18559827	SRR14117579	132.59979	20.05827	19.53751739	0.9740380098	381_CO_PLW_RUS_F	K5
304_CC_UNK_RUS_F	5	K1	1e-05		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F	K5
304_CC_UNK_RUS_F	5	K2	1e-05		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F	K5
304_CC_UNK_RUS_F	5	K3	1.6e-05		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F	K5
304_CC_UNK_RUS_F	5	K4	0.999954		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F	K5
304_CC_UNK_RUS_F	5	K5	1e-05		B	CG	304	CC	C. canorus	21	RUS	FALSE	12.97	12	grey	NA	#000000	40.183102	51.135816	blood	Cc-031.1	29-Jan-2020	SAMN18559750	SRR14117634	130.9903	19.78347	19.4214426	0.9817005106	304_CC_UNK_RUS_F	K5
362_CO_PLW_RUS_F	5	K1	1e-05		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F	K5
362_CO_PLW_RUS_F	5	K2	0.99996		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F	K5
362_CO_PLW_RUS_F	5	K3	1e-05		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F	K5
362_CO_PLW_RUS_F	5	K4	1e-05		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F	K5
362_CO_PLW_RUS_F	5	K5	1e-05		B	OG	362	CO	C. optatus	24	RUS	FALSE	13.79	12	grey	NA	#000000	142.55	48.48333	muscle	3031	1-Jul-2010	SAMN18559808	SRR14117609,SRR14117608	139.002458	21.02098	20.5082344	0.9756079117	362_CO_PLW_RUS_F	K5
328_CC_SCC_RUS_F	5	K1	1e-05		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F	K5
328_CC_SCC_RUS_F	5	K2	1e-05		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F	K5
328_CC_SCC_RUS_F	5	K3	0.423411		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F	K5
328_CC_SCC_RUS_F	5	K4	0.576559		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F	K5
328_CC_SCC_RUS_F	5	K5	1e-05		B	CG	328	CC	C. canorus	21	RUS	FALSE	13.94	13	grey	NA	#000000	59.76667	58.63333	muscle	Co-041	17-Aug-2014	SAMN18559774	SRR14117598	151.77779	22.90607	22.46655909	0.9808124698	328_CC_SCC_RUS_F	K5
317_CO_SCC_RUS_F	5	K1	1e-05		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F	K5
317_CO_SCC_RUS_F	5	K2	1e-05		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F	K5
317_CO_SCC_RUS_F	5	K3	1e-05		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F	K5
317_CO_SCC_RUS_F	5	K4	1e-05		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F	K5
317_CO_SCC_RUS_F	5	K5	0.99996		B	OG	317	CO	C. optatus	24	RUS	FALSE	14.36	13	grey	NA	#000000	88.96667	62.28333	growing_feather	Co-016.2	1-Apr-2017	SAMN18559763	SRR14117531,SRR14117529	143.899666	21.74592	21.24018361	0.9767433896	317_CO_SCC_RUS_F	K5
295_CC_UNK_RUS_F	5	K1	1.5e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K5
295_CC_UNK_RUS_F	5	K2	1e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K5
295_CC_UNK_RUS_F	5	K3	0.999955		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K5
295_CC_UNK_RUS_F	5	K4	1e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K5
295_CC_UNK_RUS_F	5	K5	1e-05		B	CG	295	CC	C. canorus	21	RUS	FALSE	11.46	10	grey	NA	#000000	143.3333	46.48333	muscle	118	13-Jul-2004	SAMN18559741	SRR14117650	115.722976	17.531	17.03288603	0.9715866767	295_CC_UNK_RUS_F	K5
277_CC_UNK_RUS_F	5	K1	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K5
277_CC_UNK_RUS_F	5	K2	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K5
277_CC_UNK_RUS_F	5	K3	0.99996		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K5
277_CC_UNK_RUS_F	5	K4	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K5
277_CC_UNK_RUS_F	5	K5	1e-05		C	BG	277	CC	C. canorus	21	RUS	FALSE	13.44	13	grey	Canorus_Diverged	#000000	176.6167	62.43333	muscle	617	21-Jun-2017	SAMN18559723	SRR14117555,SRR14117554	136.338928	20.57441	20.18809997	0.9812237615	277_CC_UNK_RUS_F	K5
376_CO_PLW_RUS_F	5	K1	1.1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K5
376_CO_PLW_RUS_F	5	K2	0.999959		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K5
376_CO_PLW_RUS_F	5	K3	1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K5
376_CO_PLW_RUS_F	5	K4	1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K5
376_CO_PLW_RUS_F	5	K5	1e-05		B	OG	376	CO	C. optatus	24	RUS	FALSE	13.8	12	grey	NA	#000000	147.2333	44.8	muscle	1802	23-Jul-2004	SAMN18559822	SRR14117707,SRR14117706	142.951598	21.76868	20.93863614	0.961869812	376_CO_PLW_RUS_F	K5
286_CC_UNK_RUS_F	5	K1	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K5
286_CC_UNK_RUS_F	5	K2	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K5
286_CC_UNK_RUS_F	5	K3	0.99996		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K5
286_CC_UNK_RUS_F	5	K4	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K5
286_CC_UNK_RUS_F	5	K5	1e-05		B	CG	286	CC	C. canorus	21	RUS	FALSE	12.52	11	grey	NA	#000000	130.7	42.48333	muscle	639	19-Jun-2004	SAMN18559732	SRR14117539	128.89753	19.52563	19.01405605	0.9737998748	286_CC_UNK_RUS_F	K5
252_CC_SRT_RUS_F	5	K1	0.559209		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K5
252_CC_SRT_RUS_F	5	K2	1e-05		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K5
252_CC_SRT_RUS_F	5	K3	0.440761		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K5
252_CC_SRT_RUS_F	5	K4	1e-05		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K5
252_CC_SRT_RUS_F	5	K5	1e-05		C	BG	252	CC	C. canorus	21	RUS	FALSE	13.85	13	grey	Canorus_Diverged	#000000	88.96667	62.28333	blood	Cc-007.3	29-Jan-2020	SAMN18559698	SRR14117526	148.268398	22.40046	21.97402702	0.9809632043	252_CC_SRT_RUS_F	K5
291_CC_UNK_RUS_F	5	K1	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K5
291_CC_UNK_RUS_F	5	K2	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K5
291_CC_UNK_RUS_F	5	K3	0.99996		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K5
291_CC_UNK_RUS_F	5	K4	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K5
291_CC_UNK_RUS_F	5	K5	1e-05		B	CG	291	CC	C. canorus	21	RUS	FALSE	14.96	14	grey	NA	#000000	143.3333	46.48333	muscle	963	15-Jun-2003	SAMN18559737	SRR14117658,SRR14117657	151.186576	22.82363	22.28839161	0.9765489368	291_CC_UNK_RUS_F	K5
294_CC_UNK_RUS_F	5	K1	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K5
294_CC_UNK_RUS_F	5	K2	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K5
294_CC_UNK_RUS_F	5	K3	0.99996		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K5
294_CC_UNK_RUS_F	5	K4	1e-05		B	CG	294	CC	C. canorus	21	RUS	FALSE	15.14	14	grey	NA	#000000	143.3333	46.48333	muscle	82	18-Jun-2004	SAMN18559740	SRR14117652,SRR14117651	153.54039	23.1892	22.67883762	0.9779913762	294_CC_UNK_RUS_F	K5
